text,label,source,collected_at
"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
. . . comes alive only when it switches gears to the sentimental .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
as original and insightful as last week's episode of behind the music .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
eight legged freaks ? no big hairy deal .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
only in its final surprising shots does rabbit-proof fence find the authority it's looking for .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"this mild-mannered farce , directed by one of its writers , john c . walsh , is corny in a way that bespeaks an expiration date passed a long time ago .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the film is a fierce dance of destruction . its flame-like , roiling black-and-white inspires trembling and gratitude .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"i know i shouldn't have laughed , but hey , those farts got to my inner nine-year-old .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"a thoroughly awful movie--dumb , narratively chaotic , visually sloppy . . . a weird amalgam of 'the thing' and a geriatric 'scream . '",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"hailed as a clever exercise in neo-hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"macdowell , whose wifty southern charm has anchored lighter affairs . . . brings an absolutely riveting conviction to her role .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"contradicts everything we've come to expect from movies nowadays . instead of simply handling conventional material in a conventional way , secretary takes the most unexpected material and handles it in the most unexpected way .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
chai's structure and pacing are disconcertingly slack .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
director uwe boll and the actors provide scant reason to care in this crude '70s throwback .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"all's well that ends well , and rest assured , the consciousness-raising lessons are cloaked in gross-out gags .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"secret ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"like a tone-deaf singer at a benefit concert , john q . is a bad movie appearing on behalf of a good cause .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"has all the hallmarks of a movie designed strictly for children's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"romanek's themes are every bit as distinctive as his visuals . beyond the cleverness , the weirdness and the pristine camerawork , one hour photo is a sobering meditation on why we take pictures .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
director roger michell does so many of the little things right that it's difficult not to cuss him out severely for bungling the big stuff .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
noyce films it more as a shocking history lesson than as drama .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
noyce's film is contemplative and mournfully reflective .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
the movie's thesis -- elegant technology for the masses -- is surprisingly refreshing .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
this story of unrequited love doesn't sustain interest beyond the first half-hour .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
". . . has about 3/4th the fun of its spry 2001 predecessor  but it's a rushed , slapdash , sequel-for-the-sake- of-a-sequel with less than half the plot and ingenuity .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a strangely compelling and brilliantly acted psychological drama .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"nicole kidman evolved from star to superstar some time over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
so boring that even its target audience talked all the way through it .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
couldn't someone take rob schneider and have him switch bodies with a funny person ?,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
you don't have to know about music to appreciate the film's easygoing blend of comedy and romance .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"engrossing and affecting , if ultimately not quite satisfying .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"a culture-clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the plot grows thin soon , and you find yourself praying for a quick resolution .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"are monsters born , or made ?",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance . . .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
arty gay film .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"based on a david leavitt story , the film shares that writer's usual blend of observant cleverness , too-facile coincidence and slightly noxious preciousness .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"ze movie starts out so funny , then she is nothing .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"analyze that regurgitates and waters down many of the previous film's successes , with a few new swings thrown in .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
scores a few points for doing what it does with a dedicated and good-hearted professionalism .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
the cumulative effect of the relentless horror on parade numbs the movie's power as a work of drama .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"stands as a document of what it felt like to be a new yorker -- or , really , to be a human being -- in the weeks after 9/11 .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
""" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
proves that a movie about goodness is not the same thing as a good movie .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
who needs love like this ?,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
. . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"confessions isn't always coherent , but it's sharply comic and surprisingly touching , so hold the gong .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"at its best , the good girl is a refreshingly adult take on adultery . . .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"like its title character , esther kahn is unusual but unfortunately also irritating .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"it's a square , sentimental drama that satisfies , as comfort food often can .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
the film's only missteps come from the script's insistence on providing deep emotional motivation for each and every one of abagnale's antics .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
this is simply the most fun you'll ever have with a documentary !,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"like a grinning jack o' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
old-form moviemaking at its best .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
an incredibly clever and superbly paced caper filled with scams within scams within scams .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"an amateurish , quasi-improvised acting exercise shot on ugly digital video .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
cool ? this movie is a snow emergency .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it's been made with an innocent yet fervid conviction that our hollywood has all but lost .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
all of the filmmakers' calculations can't rescue brown sugar from the curse of blandness .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the film is a hoot , and is just as good , if not better than much of what's on saturday morning tv especially the pseudo-educational stuff we all can't stand .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"a classy , sprightly spin on film .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
". . . a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i can't believe any viewer , young or old , would have a good time here .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"high drama , disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
long time dead ? not nearly long enough .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
unwieldy contraption .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"hey , at least the title of this film lets you know exactly where it's heading .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"tale will be all too familiar for anyone who's seen george roy hill's 1973 film , "" the sting . """,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a delirious celebration of the female orgasm .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the first hour is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message . i loved this film .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a little more intensity and a little less charm would have saved this film a world of hurt .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"needless to say , the dramatics that follow are utter hooey .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"like showgirls and glitter , the most entertaining moments here are unintentional .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
". . . a joke at once flaky and resonant , lightweight and bizarrely original .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"has no reason to exist , other than to employ hollywood kids and people who owe favors to their famous parents .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
even the digressions are funny .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a grand fart coming from a director beginning to resemble someone's crazy french grandfather .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"takes one character we don't like and another we don't believe , and puts them into a battle of wills that is impossible to care about and isn't very funny .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"if only it were , well , funnier .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
nervous breakdowns are not entertaining .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it's a grab bag of genres that don't add up to a whole lot of sense .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
. . . a thoughtful what-if for the heart as well as the mind .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"we admire this film for its harsh objectivity and refusal to seek our tears , our sympathies .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"o ótimo esforço do diretor acaba sendo frustrado pelo roteiro , que , depois de levar um bom tempo para colocar a trama em andamento , perde-se de vez a partir do instante em que os estranhos acontecimentos são explicados .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the film seems a dead weight . the lack of pace kills it , although , in a movie about cancer , this might be apt .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"there is not a character in the movie with a shred of plausibility , not an event that is believable , not a confrontation that is not staged , not a moment that is not false .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"with tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller's film is one of 2002's involvingly adult surprises .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"an overstylized , puréed mélange of sex , psychology , drugs and philosophy . sometimes entertaining , sometimes indulgent -- but never less than pure wankery .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"visually , 'santa clause 2' is wondrously creative .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"angela gheorghiu as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the villainous , lecherous police chief scarpia , all sing beautifully and act adequately .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"may take its sweet time to get wherever it's going , but if you have the patience for it , you won't feel like it's wasted yours .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a polished and vastly entertaining caper film that puts the sting back into the con .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"whereas the extremely competent hitman films such as pulp fiction and get shorty resonate a sardonic verve to their caustic purpose for existing , who is cletis tout ? is an inexpressible and drab wannabe looking for that exact niche .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"one of recent memory's most thoughtful films about art , ethics , and the cost of moral compromise .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"there's no emotional pulse to solaris . with an emotional sterility to match its outer space setting , soderbergh's spectacular swing for the fence yields only a spectacular whiff .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"if the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic heaven will quite likely be more like hell .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"it wasn't the subject matter that ultimately defeated the filmit was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"in its best moments , resembles a bad high school production of grease , without benefit of song .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
painfully padded .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
throw smoochy from the train !,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
not too far below the gloss you can still feel director denis villeneuve's beating heart and the fondness he has for his characters .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
under 15 ? a giggle a minute . over age 15 ? big fat waste of time .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"'it's painful to watch witherspoon's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"light , cute and forgettable .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"shadyac , who belongs with the damned for perpetrating patch adams , trots out every ghost trick from the sixth sense to the mothman prophecies .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"at least it's a fairly impressive debut from the director , charles stone iii .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the overall fabric is hypnotic , and mr . mattei fosters moments of spontaneous intimacy .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a lifetime movie about men .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip . or else a doggie winks .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"my big fat greek wedding is that rare animal known as 'a perfect family film , ' because it's about family .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
warm and exotic .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
gives an intriguing twist to the french coming-of-age genre .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for nba properties .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"director ferzan ozpetek creates an interesting dynamic with the members of this group , who live in the same apartment building . but he loses his focus when he concentrates on any single person .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a yarn that respects the marvel version without becoming ensnared by it .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it's the humanizing stuff that will probably sink the film for anyone who doesn't think about percentages all day long .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
the fetid underbelly of fame has never looked uglier .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
formula 51 is so trite that even yu's high-energy action stylings can't break through the stupor .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"directing with a sure and measured hand , [haneke] steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
tender yet lacerating and darkly funny fable .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a chiller resolutely without chills .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it is scott's convincing portrayal of roger the sad cad that really gives the film its oomph .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"run , don't walk , to see this barbed and bracing comedy on the big screen .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a thinly veiled look at different aspects of chinese life clashing with each other .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
". . . is there a deeper , more direct connection between these women , one that spans time and reveals meaning ? you bet there is and it's what makes this rather convoluted journey worth taking .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"lasker's canny , meditative script distances sex and love , as byron and luther . . . realize they can't get no satisfaction without the latter .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a sudsy cautionary tale .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a moving picture that does not move .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"a witty , whimsical feature debut .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"cho's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience . her delivery and timing are flawless .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
exhilarating but blatantly biased .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
an elegant film with often surprising twists and an intermingling of naiveté and sophistication .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
. . . a mostly boring affair with a confusing sudden finale that's likely to irk viewers .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"it's not life-affirming  its vulgar and mean , but i liked it .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
see it . debate it . remember it .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"so mind-numbingly awful that you hope britney won't do it one more time , as far as movies are concerned .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"it has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"what's most refreshing about real women have curves is its unforced comedy-drama and its relaxed , natural-seeming actors .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's , dong stakes out the emotional heart of happy .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"this isn't a terrible film by any means , but it's also far from being a realized work .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
. . . takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
[an] hilarious romantic comedy .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
a battle between bug-eye theatre and dead-eye matinee .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"it's endlessly inventive , consistently intelligent and sickeningly savage .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"offers much to enjoy . . . and a lot to mull over in terms of love , loyalty and the nature of staying friends .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
this idea has lost its originality . . . and neither star appears very excited at rehashing what was basically a one-joke picture .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
i didn't laugh . i didn't smile . i survived .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
it wouldn't be my preferred way of spending 100 minutes or $7 . 00 .,negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"although huppert's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
chaiken ably balances real-time rhythms with propulsive incident .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
unfolds in a series of achronological vignettes whose cumulative effect is chilling .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
an unbelievably fun film just a leading man away from perfection .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
we want the funk - and this movie's got it .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gift for unflinching impartiality .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
rare birds has more than enough charm to make it memorable .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .,positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial .",negative,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
"sweet home alabama isn't going to win any academy awards , but this date-night diversion will definitely win some hearts .",positive,hf_rotten_tomatoes,2026-03-26T15:15:45.442130+00:00
