text,label,source,collected_at
"""
That article sucks. It's time to relist it and BLP<1E it.  type! snype? """,1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

Also, my compromises seem to have gone unappreciated, the withholding of the mention of the official shaolin website, the refraining from building a database of the institutions supporting the majority (and official) POV, refraining from mentioning BBC because the other editor felt it was not proper and letting the """"specialists"""" line stay undisputed for now .......and so on.

The outrage is on  issues of calling a diverse art generic ??? and saying that the british helped thewarrior sect by killing or overtaking their patrons ???

Surprising.

""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Is censorship occurring on the Nitrite page? 

I have made meaningful, thoughtful and supported edits to the Alkyl Nitrite page tonight. Within minutes, my edits were reversed, and I was threatened with being banned from ever editing in Wikipedia.

What is going on?",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I disagree with your disagree, I think the image should remain up there till there's a clearer one with the whole band 86.2.131.68  ericdeaththe2nd86.2.131.68",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Help! .......from another snailer
Hi again Snek, I only started here in July, so I wanted to ask, what can I do about the fact that the title of the stub article on Bucyconinae is wrongly spelled. It should be spelled Busyconinae....  

Thanks,",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Touch My Body Cover 

http://www.mariahcarey.com/news/news.php?uid=2073",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"To the above post, I have heard that as well. I also heard that it is 7 minutes.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

I think it is both a Khmer character and a Tamil character, then. The problem with it was not that the character was drawn wrongly, but that it did not represent the sound """"w"""" like the other characters in the logo. The Khmer character does not represent """"w"""" either.  | talk 

According to Wikipedia:Wikipedia logos#Alphabets represented in the logo, they do represent the """"letter from that alphabet that most closely resembles the English """"W"""" as in """"Wikipedia"""".""""
However, according to Nohat at User talk:Nohat/archive 2005-02-22#Trouble in All the Logos!, """"only some of the symbols were selected to represent """"Wikipedia""""— others were chosen at random."""" and 2 threads at User talk:Nohat/archive 2007-06-06 say the same thing. Angela says the same thing in meta:Talk:Main Page/Archives/2006/01#Error in the Wikipedia Globe. Zocky repeats it at Talk:Main Page/Archive 86#Wrong devnagari symbol for """"wi"""" in Wikipedia's logo. 

The only remaining tiny flaw I can see in your logo Thue, is the top-right piece (klingon r) is lacking any depth (there should be a black edge to the piece, but instead we see the grey of the inside). Not very important at all though.    

Ah, I (and the person who reported the problem with the Tamil/Khmer character) thought that all the characters should represent """"w"""". But that is obviously not the case. IMO the Klingon """"r"""" is within stylistic freedom, so I guess the logo is correct now. When at first you don't succeed, redefine success ).  | talk 

 acousmatic 

Hi there, you suggested a merger, but you did not start a discussion, I think there may be a case for this but moving acousmatic music to acousmatic would be the wrong way to approach it. Instead, I would suggest changing the title of the acousmatic article to 'acousmatic sound' so that the page can function as a sub-secion of 'acousmatic music'; which is a particular form of electroacoustic music, one which specifically uses acousmatic sound sources. The acousmatic sound article might focus more on Schaefers' and Chions' theories while the acousmatic music page could deal with the artistic practice of using sound in an acousmatic context.   """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
REDIRECT Talk:The Story of Perrine,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Nope. Write an article on the Association if you like. - (Talk),0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Oohh. Obviously I was a retard.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
", 3 March 2015 (UTC)

  Central figures behind FishBase are Daniel Pauly and the fish biologists around him at the UBC Fisheries Centre. FishBase itself is supervised by an international consortium which fields many of the world's most prominent fish scientists. The consortium includes the FAO itself, so in that sense it would be true to say that FishBase and the FAO are entangled. The central fisheries scientist at the FAO for many years was John Caddy. Daniel Pauly and John Caddy have, over the years had conflicts which could be regarded as representative of conflicts between FishBase and the FAO. Two high profile examples that spring to mind were a disagreement in 1999 over fishing down the food web, and a conflict in 2001 over FAO fishery returns. I have never seen FishBase and the FAO disagree on the common names of fish. That issue would arises only in relation to commercially significant fishes, since the FAO does not concern itself with fish that are not commercially significant. Presumably many wide ranging accommodations and rationalisations have been made within the FishBase consortium, and suppose this would be an example of one of them. We cannot know for sure, since the consortium doesn't seem to make its deliberations public. But the attempts some editors are making on this page to discredit FishBase are, well just plain ridiculous.   23:33",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Photo size

Noticed that you changed the phot size back to default (on the B-17 survivors article) - when the coding is set to the default mode, often the caption get wrapped I found at 200px is usually enough for the the captions to remain stationay under the picture",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

I've filed a RFC on this matter, I note ZakuSage is the only one who finds them """"tedious"""" and suspect him to be a Sony employee.  """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Clandestine industries 

Hi - I note you've removed the speedy deletion tag from this page with edit commentary """"speedy declined - no evidence of previous XfD discussion"""". While this is strictly true, there is a discussion at Wikipedia:Articles for deletion/Clandestine Industries which I suspect is the same page with different capitalisation (as """"Clandestine Industries"""" is protected against re-creation. So can it not be speedily deleted as recreation of deleted material? :  ... hablo ... """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Please urgently see my entry on LK's talk page. There is something seriously amiss here after doing my own check of 'his' edits on this article. I've compared some of my call logs to the dates and times and there are some issues. I have emailed the person I know as LK to make him aware of this. In the meantime can one of the Admin team please check whether or not a request for a password reminder was requested just prior to LK's reappearance on this site. The Knights Templar is something he normally stays very private about. His only passion on the Internet is aeroplanes and providing updates on his restoration projects so this all very strange. Thanks.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Please do not edit the user pages of other contributors without their approval or consent, as you did with Berlin Blockade. It may be seen as vandalism.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Article is factually incorrect. Smudge pots are not intended to prevent frost on orchards by direct heating underneath each tree. Just think of the impracticality of having a huge oil stove burning under each fruit bearer in your commercial orchard! Instead, a few smudge pots act to generate a 'smoke screen' across an entire orchard, insulating the trees against loss of radiative heat.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"The Kurdish People is a Irania People,  The Kurdish language is a Irania language.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
You forgot the absinthe ones ;) I got 'em for you.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
", 17 March 2011 (UTC)

I've removed the copyvio material. Thanks for letting us know!   20:26",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Re: Need major help 

Sorry, but I have quite a few of my own projects that I am working on. The best way to finish a long project is to focus on one individual part of the project that is interesting. Then, go to a related part that's just as interesting. Before long, it'll get done.  You'd probably have more time and patience for it if that was the only article you were working on.  (talk)",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"OK. We will read idle statements about Slavs who practised inhumation in the land to the south and cremation in the territories to then north of a line, but whose movements across that line can be archaeologically proved. Maybe the Slavs axes prove those movements, because they did not give up using their weapons, but they easily adopted burial rites. Is there a difference between the axes used by Slavs who inhumated their dead and axes who cremated them?",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Hyperactivity and Neural Development - Censorship 

Two recent studies indicate problems in hyperactivity and neural development of children.

Yeah, so I add two interesting and important new, relevant references to an article which indicates potential harm to pregnant women on the Paracetamol page. These are removed because you guys don't like primary sources? This is ridiculous and frankly an extreme case of what is wrong with Wikipedia. My wife is pregnant. I for sure want to know about potential harm of this drug. I would think as a medical professional that you would be more inspired by the """"first do no harm"""" idea. The fact that you Wikipedia jerks are so focused on having only sources from a narrow range of whatever it takes for a given article is so frustrating. I've continued to run into this kind of thing. You would think that academic journals have taken over Wikipedia. The idea that I have actually improved the article with my additions, and that others can improve it further, has completely escaped much of the Wikipedia culture these days. Wikipedia has simply forgotten the idea that this is collaboratively edited, rather than having a coterie of people who simply reject all edits if they do not thread the eye of the needle through the dozens of acronym style guides. You guys are disgusting, really. You are standing on the shoulders of millions of edits and now you reject the very thing that got you to where you are, namely lots of collaboratively edited small improvements. Now any change has to go through hurdles that would never have created Wikipedia in the first place. The fact that you have excluded something that is evidence of significant danger to pregnant women based on this culture of exclusiveness should trouble you deeply.   """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Update: I just found that if you put a 27 before the colon in the sql variable, you can link directly to an artist. For example, the identifier for The Offspring is 26810 (P26810 actually) and if you make a URL that is http://allmusic.com/cg/amg.dll?p=amg&sql;=27:26810 you can link directly to that artists page. Now I just need to find a way to do this with albums. I tried every number between 1 and 99 behind the colon, and none of them brought me directly to an album page given only the ID. Any ideas?",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Collaborative Real time editor 

I note your points. I have quoted WP:NOT at the top of the article to remind people,
and expanded the main article so it is not anymore merely a list.

As it is a bleeding edge area some of the projects (eg Synchroedit) would not qualify for
their own articles on grounds of
notability (unless there are notability criteria for software research, if so please
let me know) They are however relevant in the context of a young, dynamic field. I have
therefore left them as external links not articles. 

The page has been self regulating for a year now (although I hadn't signed up for
a Wikipedia account, I was contributing to it). When projects die (as for instance Chalks did)
what we do is mark it as 'discontinued' for a few months, and if no-one challenges it, we then 
delete the link.

If you would prefer articles were created for any of the projects currently listed as external
links, then please could you let us know which ones, rather than deleting them. A small band
of regulars have been carefully building up this list over time, and its a bit of a kick in the
teeth to find some of the links suddenly deleted without warning.

Thanks",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Jill Hardy 
Please stop adding nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  ☎",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"bitch 
you are a fucking hore. you suck dick you big ass hole. you are gay you faggot ass bitch. you can go to hell you bitch ass motherfucker, suck a big dick asshole. i'm fuckin your mom ho. she can't get off my dick. your daddy probably raped you in the ass everyday when you were young you stupid ass motherfuck.",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
The situation is explained in this book.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Welcome!

Hello, 68.5.42.8, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Unfortunately, one or more of your edits  have not conformed to Wikipedia's verifiability policy, and may be removed if they have not yet been. Wikipedia articles should refer only to facts and interpretations that have been stated in print or on reputable websites or other forms of media. Always remember to provide a reliable source for quotations and for any material that is likely to be challenged, or it may be removed. Wikipedia also has a related policy against including original research in articles.  As well, all new biographies of living people must contain at least one reliable source.

If you are stuck and looking for help, please see the guide for citing sources or come to the new contributors' help page, where experienced Wikipedians can answer any queries you have! Here are a few other good links for newcomers:
 The five pillars of Wikipedia
 How to edit a page
 Help pages
 Tutorial
 How to write a great article
 Simplified Manual of Style

I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question, ask me on User talk:Fnlaysonmy talk page, or you can type  on your user page and someone will show up shortly to answer your questions.  Again, welcome!",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Maybe a sentence saying Boeing is studying improvements to the 777.  The 777+ is near term improvements and -8X/-9X changes would come later. -,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"These products are completely different and even not compatible with each other, so in any case there should be separate articles on them, elaborate or not.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Support - Rewrite is more detailed, direct and references other articles on Wikipedia.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
The content on the rest of the page is not calling, perhaps libellously, someone a cheat.  Wikipedia policy on this kind of material is clear.  It needs to be reliable sourced and verifiable. Thanks.  (Talk) """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
". It is free from major grammatical errors. >
|B-Class-4=yes

|B-Class-5=yes
|US=yes
|Aviation=yes}}",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

Also notice how the UH part of Cullen Boulevard is not connected with the FM 865 part: http://maps.google.com/?ie=UTF8&hq;=&hnear;=Houston,+Harris,+Texas&ll;=29.711314,-95.355921&spn;=0.040255,0.088749&z;=14  (diskussion) """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Absolutely: spam is spam.  Read Wikipedia's external links policy.  This is classic Spam and a conflict of interest on the part of the adding editor, whose user page acknowledges that they are trying to launch the site.  Besides, we want our articles to be excellent, complete articles, not stubs with long lists of links elsewhere.    | Talk",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"6]] [http://en.wikipedia.org/wiki/Talk:Spore_%28video_game%29/Archive_6#Release_Date Discussion, and it's not the first",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

So what degrees do you hold now? Had to delete that question didn't you? To quote Star Wars, """"Your lack of faith disturbs me."""" I'm talking about your faith in science. You've proven your case, if your case is that loudest argument wins out.  I've made my case I won't touch your precious error-ridden article nor your discussion board any more. You have a good day and continue to be as bliss as ignorance is.""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Haha I'm not really one to genrewank, but Wintersun definitely aren't black metal in the least.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"- I also would like to know your reason for listing Aleksander Kamensky article for deletion last time?

- Also I don't understand why you changed Russian intelligent to Soviet intelligent. The subject considered himself a Russian art critic. He never identified himself with the Soviet regime especially since you claim in intelligentsia article that the Soviets had an unflattering attitude towards intelligentsia (which is a very very half truth by the way). 

- You still haven't explained why you did not mention the history of intelligentsia during the Soviet epoch. The term was popularized in Soviet Russia, and the article is not balanced with main emphasis on Poland, a provincial obscure place like Belarus.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Here is proof of notability 
Calton has aimed his delete gun at this entry, so here is notability proof to stop him:

USA Today (you know..that BIG newspaper) story: 

Wow look here, the USO (you know..that BIG Government organization) sent Mallory Lewis and Lambchop to WELCOME HOME THE TROOPS: 

Lookey here the US AIRFORCE (you know, those men and women who protect the USA) had Ms. Lewis and Lambchop visit Kadena airforce base...wow...if the US Airforce sends you somewhere that doesn't make you notable? Maybe in someone's sick anti-american mind. 

But enough from me....",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"It was already proven that Bucsrsafe is in another continent, he is most likely a lot closer to you than me Simishag.  hganesan",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I would like to, but right now I am not with a lot of free time on hands. You could easily start the article, just search Google for News Articles that can be used as sources for your new topic.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 Uthman 

Hi! I wanted to know your idea about moving a page. Actually, I wanted to move Uthman ibn Affan to Uthman. The reason is that like the other caliphs, Abu Bakr, Umar and Ali, the title of the article should be his proper name, just """"Uthman"""". Also it's not a popular page to discuss about its move.Keivan.fTalk """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
Perjorative and insulting term that should be removed per BIO. Right wingers will object, but they are welcome to their opinions. However, policy is on our side.  (T) 

Good luck, guys. Peephole is the good guy from the 'other side', as it werebe nice to him. Don't push it into an pro alternative theory side of things, but do NOT let them tar and feather the article for being about someone with views that are grossly unpopular to any pov pushers. And yes, I will happily call them that, and they can't ban over it. Why? Because they use it endlessly. No one should POV push EITHER side. Anyway. Good luck. I'm tired and have more entertaining fights to wage than vs. intractable and unreasonable POV Pushers. Cheers.  (T) """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I committed no vandalism, the only cited example of me committing vandalism demonstrated no ill will on my part.  It would seem http://en.wikipedia.org/wiki/Assumed_bad_faith is an article not enough wiki administrators have read.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"ALL OF YOU COCK CUCKING FAGGOTS AND RULE ABIDERS GO THE FUCK HOME!

FUCK YOU,

MIKEY",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Regarding edits made June 10 2008 to Platte River
Please stop. If you continue to vandalize pages, you will be blocked from editing Wikipedia.  If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits. 71.237.79.210",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Majorly, would you mind commenting over in that thread?  | Talk•Contribs",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"No, your the one saying only over weight people eat grilled chicken sandwich. Its not fair and its opinion based.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
", 3 June 2008 (UTC)

If I fail to come up with an acceptable entry for this, I'll just go back to creating and editing pages for CSI: Miami, my favorite TV show, like I've been doing.

  15:55",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Speculation indeed.  My guess is that the fact that France did not attack during the Poland campaign means that they would never attack, so Hitler could ignore them.

As to the article, I had already made the chage above which resolves that issue for now.  I would prefer if someone more knowledgable would expand the sentense into a proper paragraph.  But not to just leave it as it was.

I am also a little concerned about the following statement, which reads as if Hitler was forced to act.

Halder argued that, as Germany's strategic position seemed hopeless anyway, even the slightest chance of a decisive victory outweighed the certainty of ultimate defeat implied by inaction.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I felt sick when I saw the corpses picture, but I understand your reasoning for keeping it here. As vile as it is, pictures are worth 1,000 words, as you said.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
No relevance whatsoever.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
", 23 November 2006 (UTC)
Do not vandalize Wikipedia anymore, if you do it you will be blocked. I don't care about being blocked that much, I'll just operate in the Finnish Wikipedia more, you obiously do not have a life outside en.wiki, since you have time to stalk my every edit. So: go to Hell. And yeah, you are free to go cry to the admins about me now, I'm sure you will...  23:18",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Because we have not yet heard from you, I have also listed File:AFLA Officers.jpg for review. As with the article, if you verify licensing at any pointeven after deletionit can be restored.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"A Message to You Allie
Oh HAI, cockmonkey n!gger!",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

We've been through all this before.  The fact that other articles treat their subject in a particular way is not a reason for changing this one, which is in accordance with Wikipedia policies.  Any alleged shortcomings of the Ayurveda article should be taken up at Talk:Ayurveda.  
The claim that """"the article almost just covers the scientific validity"""" is something of an exaggeration.  The sections on """"Medical and scientific analysis"""" do not make up """"2/3 rd of the sections""""; they make up 7 subsections of text out of 22, and at a rough count (and excluding the lead) comprise around 3,300 words out of a total of over 8,000, and are preceded by the sections describing homoeopathy.  The allegation that the article is a result of some sort of plot by """"Allopathy"""" is not a valid criticism of the article and fails to assume good faith.  And the answer to your question is that the article is about both.  You may consider the issue of whether or not it actually works to be unimportant, but I put it to you that most rational people would consider this to be the most important thing about any system of medicine.    """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
hey hey hey runescape players,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
 Your submission at Articles for creation 
 NEOMFA, which you submitted to Articles for creation, has been created. 
 The article has been assessed as Start-Class, which is recorded on the article's talk page. You may like to take a look at the grading scheme to see what needs to be done to bring it to the next level.
 Please continue making quality contributions to Wikipedia. Note that because you are a logged-in user, you can create articles yourself, and don't have to post a request.
 If you would like to help us improve this process, please consider 
Thank you for helping Wikipedia!   """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"For example, The Marilyn Diptych is a 1962 silkscreen painting by American pop artist Andy Warhol.
In 2004, it was named the third most influential piece of modern art in a survey of 500 artists, critics, and others.[4]",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Threats
I would appreciate it if you would not threaten me with blocking.  If someone accidentally changes an article slightly and puts wrong information, it is automatically assumed that it is an act of vandalism.  I often try to refrain from editing due to people like you who assume the worst.  I see here that there are many similar complaints against you.  I would highly advise checking with the user before jumping to accusations.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"In that case, the article should be renamed. It's misleading.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

 """"Artist's rendering"""" removed 

I removed the """"artist's rendering"""" and the derivatives of said rendering because it was of very poor quality.  IMHO, it is better to have no illustration than such a poor quality rendering.    """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""Moynihan says in his Chairman's Forward,
 """"President Truman was almost willfully obtuse as regards American Communism."""" """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Those guidelines are prescriptive, not restrictive. Besides the editing guidelines advocate being bold, and allow up to ten links per article. I have inserted a hatnote.

My feeling is Ahunt and M.Nelson are trying to suppress facts. Might they have friends/family with private park inholdings, an ideological bias, friends/family who work for the NCC,etc.? Seems many of their changes are purely whimsical. Perhaps they are power tripping.

They keep threatening and warning me. I've heard the NCC and park landowners are past masters at that.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
I've just realsised I misread it. But the name is quite confusing all the same!,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
Thark - you are factually inexact in a number of respects.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""

REPLY: There is no such thing as Texas Commerce Bank of Chicago.  Likewise, there is no such thing as the United Farmers Bank of Baltimore and Albuquerque.  So Salvio, you are incorrect.  If you want to prevent even the remote possibility of confusion, then you should not be allowed to use your name, Salvio, because there may be confusion that you are related to Salvador Dali.

""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
There is this really cute girl named bailee and I think I messed every thing up by telling people I had her number and I don't know what to do.,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"In which case, blank this page and protect it for a week please, If you aren't going to let me edit here, at least prevent the trolls who have caused this to mock me.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
no, the article should not be merely a regurgitation of the content of the book. we are not a third grade book report. we are an encyclopedia. we present what the academic mainstream has found worthy of covering. 
if you want a hollywood blockbuster or an Oprah book chat, you will need to go elsewhere.  TRPoD aka The Red Pen of Doom """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I spruced things up a bit, so maybe lil' Pu'unene don't gotta to be no orphan no more...",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
Haaretz: """"The massacre in Jerusalem and my fading hopes for a happy ending"""" """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"""
""""Not much of an editor at this point"""" - Thank you Lord Jesus! Our prayers have been answered!  — Preceding unsigned comment added by 67.233.178.91   """,0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Dan, that you are Jewish makes your participation in that site worse imo, but naturally I don't suggest that that is your goal. Wikipedia Review is small enough, and the participants connected and familiar enough with each other for you to be considered to be involved in a joint enterprise though. You could easily achieve the same aims at another site, with a different focus. But one suspects that you feel your voice would be lessened were it not attached to the notoriety of WR.
Cla68, I'm well aware who contributes to Wikipedia Review. I'm sure you're all nice to your mothers too. I don't need examples of Wikipedia's being improved because of WR, because I don't dispute the value of a critical site.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"Ok. Here's a warning: Watch out, you're an asshole.",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
(I removed articles not relevant to subject),0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
""", 21 October 2007 (UTC)

It's too narrow a topic for inclusion in an article about the general topic. And there's a perfect precedent, an analogy, up at the top of this section. Would you put a section on family guy in the article on modern art? It's cartoons, it's modern. But it's not notable enough for inclusion. The article is plenty large enough to be a WP:STUB, so make one instead of adding it here, please. And there is no """"winning"""" WP:RFC's, but be my guest and make a request there.  14:56""",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"TAB
Don't be a Dick
You know what you did, don't do it again. You weren't making test edit or anything even slightly like that. Fuck off. 94.195.251.61",1,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
"I'm not aware of a requirement for a government agency to make a classification on wikipedia.  Still, for the food poisoning case the CDC and FDA probably count as reliable sources.  Likewise in the smoking incident the Supreme Court of the United States ought to be worth granting some degree of credibility.  Both cases pertain directly to the safety of practices on commercial air flights, so should meet the list criteria.  I've addressed the absence of explicit articles in Aerolíneas Argentinas Flight 386‎ and Olympic Airways Flight 417‎, although I believe that in general it's an overly strict policy leading to the creation of trivial articles that could better be in one section of an airline or aircraft's article.",0,hf_thesofakillers/jigsaw-toxic-comment-classification-challenge,2026-03-26T15:23:44.890767+00:00
