text,label,source,collected_at
"baran is shockingly devoid of your typical majid majidi shoe-loving , crippled children .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the title trapped turns out to be a pretty fair description of how you feel while you're watching this ultra-manipulative thriller .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a by-the-numbers patient/doctor pic that covers all the usual ground,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the execution is so pedestrian that the most positive comment we can make is that rob schneider actually turns in a pretty convincing performance as a prissy teenage girl .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it's plotless , shapeless -- and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
this flick is about as cool and crowd-pleasing as a documentary can get .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a mechanical action-comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
manages to please its intended audience -- children -- without placing their parents in a coma-like state .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"if we don't demand a standard of quality for the art that we choose , we deserve the trash that we get .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a teasing drama whose relentless good-deed/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting , less symmetrical , less obviously cross-shaped creation .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
brave and sweetly rendered love story .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"there's very little sense to what's going on here , but the makers serve up the cliches with considerable dash .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"remains a solid , if somewhat heavy-handed , account of the near-disaster . . . done up by howard with a steady , if not very imaginative , hand .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i'm not exactly sure what -- and has all the dramatic weight of a raindrop .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker's motherland .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"home alone goes hollywood , a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do . besides , real movie producers aren't this nice .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a laughable -- or rather , unlaughable -- excuse for a film .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
feels like a cold old man going through the motions .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a gorgeous , witty , seductive movie .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a moving , if uneven , success .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
works on the whodunit level as its larger themes get lost in the murk of its own making,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"moretti plays giovanni , a psychiatrist who predictably finds it difficult to sustain interest in his profession after the family tragedy . too predictably , in fact .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's a sometimes interesting remake that doesn't compare to the brilliant original .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"while dutifully pulling on heartstrings , directors dean deblois and chris sanders valiantly keep punching up the mix .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"for a debut film , skin of man , heart of beast feels unusually assured .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
[a] devastatingly powerful and astonishingly vivid holocaust drama .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
how inept is serving sara ? it makes even elizabeth hurley seem graceless and ugly .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it's fun , but a psychological mess , with austin powers bumping his head on the way out of the closet .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's a fun adventure movie for kids ( of all ages ) that like adventure .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
os problemas têm início a partir do momento em que saímos do cinema e começamos a pensar sobre o que acabamos de ver . É então que sinais realmente desaponta .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
winds up feeling like lots of other quirky movies that try to score hipness points with young adults .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"pumpkin struts about with "" courage "" pinned to its huckster lapel while a yellow streak a mile wide decorates its back .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"as a movie , it never seems fresh and vital . it never plays as dramatic even when dramatic things happen to people . it labours as storytelling .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a fanciful drama about napoleon's last years and his surprising discovery of love and humility .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"feels shrill , simple and soapy .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"there's a reason the studio didn't offer an advance screening . "" the adventures of pluto nash "" is a big time stinker .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
those who want to be jolted out of their gourd should drop everything and run to ichi .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . but never mind all that ; the boobs are fantasti",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
like other great documentaries . . . this goes after one truth ( the ford administration's complicity in tearing 'orphans' from their mothers ) and stumbles upon others even more compelling .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"'a fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"lástima por schwarzenegger , pero es hora de que deje la estafeta a las nuevas generaciones .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the subject of swinging still seems ripe for a documentary -- just not this one .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
its director's most substantial feature for some time .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"less dizzying than just dizzy , the jaunt is practically over before it begins .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a riveting story well told .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
an eccentric little comic/thriller deeply in love with its own quirky personality .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"acting , particularly by tambor , almost makes "" never again "" worthwhile , but [writer/director] schaeffer should follow his titular advice",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"hey everybody , wanna watch a movie in which a guy dressed as a children's party clown gets violently gang-raped ? i didn't think so .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it's not a film to be taken literally on any level , but its focus always appears questionable .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"an honest , sensitive story from a vietnamese point of view .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"as a director , eastwood is off his game -- there's no real sense of suspense , and none of the plot 'surprises' are really surprising .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it manages to squeeze by on angelina jolie's surprising flair for self-deprecating comedy .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"unexpected , and often contradictory , truths emerge .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"unfortunately , kapur modernizes a . e . w . mason's story to suit the sensibilities of a young american , a decision that plucks "" the four feathers "" bare .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the script ? please .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"i'll put it this way : if you're in the mood for a melodrama narrated by talking fish , this is the movie for you .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"filmmaker stacy peralta has a flashy editing style that doesn't always jell with sean penn's monotone narration , but he respects the material without sentimentalizing it .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
fans of behan's work and of irish movies in general will be rewarded by borstal boy .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the dangerous lives of altar boys' take on adolescence feels painfully true .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's virtually impossible to like any of these despicable characters .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
howard conjures the past via surrealist flourishes so overwrought you'd swear he just stepped out of a buñuel retrospective .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"while obviously an extremely personal work , it remains inextricably stuck in an emotionally unavailable rut .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"as a vehicle to savour binoche's skill , the film is well worthwhile .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
what's next ? the porky's revenge : ultimate edition ?,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"the filmmakers juggle and juxtapose three story lines but fail to come up with one cogent point , unless it's that life stinks , especially for sensitive married women who really love other women .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
zigzag might have been richer and more observant if it were less densely plotted .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
everyone should be able to appreciate the wonderful cinematography and naturalistic acting .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's a fanboy 'what if ? ' brought to life on the big screen .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure , a stalker thriller , and a condensed season of tv's big brother .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a directorial tour de force by bernard rose , ivans xtc . is one of this year's very best pictures .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"[h]ad i suffered and bled on the hard ground of ia drang , i'd want something a bit more complex than we were soldiers to be remembered by .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the director has injected self-consciousness into the proceedings at every turn . the results are far more alienating than involving .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"cold , sterile and lacking any color or warmth .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the episodic film makes valid points about the depersonalization of modern life . but the characters tend to be cliches whose lives are never fully explored .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"mark wahlberg . . . may look classy in a '60s-homage pokepie hat , but as a character he's dry , dry , dry .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's not difficult to spot the culprit early-on in this predictable thriller .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"if we're to slap protagonist genevieve leplouff because she's french , do we have that same option to slap her creators because they're clueless and inept ?",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
screenwriters scott abbott and michael petroni have turned rice's complex akasha into a cartoon monster .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it drowns in sap .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"human resources was a good , straightforward tale , but time out is better . it's haunting . it's like a poem .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"complex , affecting and uniquely almodóvar , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"an example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"an extremely funny , ultimately heartbreaking look at life in contemporary china .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"enough trivializes an important crisis , reduces it to an almost comic embarrassment .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"we get an image of big papa spanning history , rather than suspending it .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
[majidi] makes us think twice about immigrants we see around us every day .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a thriller whose style , structure and rhythms are so integrated with the story , you cannot separate them .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
less-than-compelling documentary of a yiddish theater clan .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"i'm all for the mentally challenged getting their fair shot in the movie business , but surely it doesn't have to be as a collection of keening and self-mutilating sideshow geeks .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"it's fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"as underwater ghost stories go , below casts its spooky net out into the atlantic ocean and spits it back , grizzled and charred , somewhere northwest of the bermuda triangle .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
but even with the two-wrongs-make-a-right chemistry between jolie and burns . . . this otherwise appealing picture loses its soul to screenwriting for dummies conformity .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
i don't think i've been as entranced and appalled by an asian film since shinya tsukamoto's iron man .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"having never been a huge fan of dickens' 800-page novel , it surprised me how much pleasure i had watching mcgrath's version .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"if you can get past the taboo subject matter , it will be well worth your time .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"beautifully shot , delicately scored and powered by a set of heartfelt performances , it's a lyrical endeavour .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a winning piece of work filled with love for the movies of the 1960s .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
mattei's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"sweet home alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a dull , dumb and derivative horror film .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"human nature , in short , isn't nearly as funny as it thinks it is ; neither is it as smart .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"' . . . both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"too leisurely paced and visually drab for its own good , it succeeds in being only sporadically amusing .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
bullock does a good job here of working against her natural likability .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"we've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world's greatest teacher .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"unless you're a fanatic , the best advice is : 'scooby' don't .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
even those of a single digit age will be able to recognize that this story is too goofy . . . even for disney .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a strong first quarter , slightly less so second quarter , and average second half .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a sterling film - a cross between boys don't cry , deliverance , and ode to billy joe - lies somewhere in the story of matthew shepard , but that film is yet to be made .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"britney's performance cannot be faulted . lucy's a dull girl , that's all .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
. . . surprisingly inert for a movie in which the main character travels back and forth between epochs .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called 'the gift of tears . ',positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
'interesante y disfrutable trabajo gracias a que prescinde del clásico elemento estadounidense patriotero y manipulador . ',positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"not only does spider-man deliver , but i suspect it might deliver again and again .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a loud , low-budget and tired formula film that arrives cloaked in the euphemism 'urban drama . '",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
schneider's mugging is relentless and his constant need to suddenly transpose himself into another character undermines the story's continuity and progression .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's good to see michael caine whipping out the dirty words and punching people in the stomach again .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"sluggishly directed by episodic tv veteran joe zwick , it's a sitcom without the snap-crackle .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
energetic and boldly provocative .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"if you've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"some of seagal's action pictures are guilty pleasures , but this one is so formulaic that it seems to be on auto-pilot .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"ms . fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"gee , a second assassin shot kennedy ? moot point .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's an experience in understanding a unique culture that is presented with universal appeal .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a frantic search for laughs , with a hit-to-miss ratio that doesn't exactly favour the audience .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"a moving essay about the specter of death , especially suicide .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
promises is one film that's truly deserving of its oscar nomination .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"the series' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls' amusing personalities .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"whenever its story isn't bogged down by idiocy involving the cia and a lost u . s . satellite , hunter -- starring irwin and his american wife/colleague , terri -- is a movie children should enjoy .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
handsome and sophisticated approach to the workplace romantic comedy .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"inside the film's conflict-powered plot there is a decent moral trying to get out , but it's not that , it's the tension that keeps you in your seat . affleck and jackson are good sparring partners .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
ranks among willams' best screen work .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly captures the intended , er , spirit of the piece .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
kapur's contradictory feelings about his material result in a movie that works against itself .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"charming , if overly complicated . . .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
an intelligent fiction about learning through cultural clash .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
will amuse and provoke adventurous adults in specialty venues .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"you can almost see mendes and company getting together before a single frame had been shot and collectively vowing , 'this is going to be something really good . ' and it is .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's exactly what you'd expect .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
it's an awfully derivative story .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
has the capability of effecting change and inspiring hope .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
starts out ballsy and stylish but fails to keep it up and settles into clichés .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"this is a raw and disturbing tale that took five years to make , and the trio's absorbing narrative is a heart-wrenching showcase indeed .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
a wild ride juiced with enough energy and excitement for at least three films .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"the script is high on squaddie banter , low on shocks .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
skip this turd and pick your nose instead because you're sure to get more out of the latter experience .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
"lan yu is certainly a serviceable melodrama , but it doesn't even try for the greatness that happy together shoots for ( and misses ) .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00
